0,3897018.0,3882417.0,4839554.0,4603831.0,3738065.0,8596463.0,5989204;0,7182872.0,2955741.0,3235572.0,8386239.0,6607533.0,3429849.0,3893556;0,3528388.0,8649633.0,594176.0,9602636.0,3702683.0,8563638.0,5952575;0,6016049.0,7331971.0,9598438.0,2416537.0,6624489.0,3588016.0,3709173;
0,3897018.0,3882417.0,4839554.0,4603831.0,3738065.0,8596463.0,5989204;0,7182872.0,2955741.0,3235572.0,8375702.0,660428.0,3434752.0,3897119;0,3528388.0,8649633.0,594176.0,9602636.0,3702683.0,8563638.0,5952575;0,6016049.0,7331971.0,9598438.0,2416537.0,6624489.0,3588016.0,3709173;
0,3897018.0,3882417.0,4839554.0,460234.0,3748303.0,8604323.0,5988198;0,7182872.0,2955741.0,3235572.0,8375147.0,6602132.0,342666.0,3903495;0,3528388.0,8649633.0,594176.0,9602636.0,3702683.0,8563638.0,5952575;0,6016049.0,7331971.0,9598438.0,2457333.0,6628674.0,3701862.0,3706736;
0,3897018.0,3882417.0,4839554.0,460234.0,3748303.0,8604323.0,5988198;0,7182872.0,2955741.0,3235572.0,8372898.0,6604979.0,3437773.0,3897954;0,3528388.0,8649633.0,594176.0,959985.0,3704039.0,8566967.0,5945449;0,6016049.0,7331971.0,9598438.0,2472716.0,6628727.0,3723887.0,3718417;
0,3897018.0,3882417.0,4839554.0,460234.0,3748303.0,8604323.0,5988198;0,7182872.0,2955741.0,3235572.0,8414947.0,6593158.0,3383357.0,389307;0,3528388.0,8649633.0,594176.0,960057.0,3704392.0,8572316.0,5925084;0,6016049.0,7331971.0,9598438.0,2472716.0,6628727.0,3723887.0,3718417;
0,3897018.0,3882417.0,4839554.0,460234.0,3748303.0,8604323.0,5988198;0,7182872.0,2955741.0,3235572.0,8391259.0,6605322.0,3430646.0,3885088;0,3528388.0,8649633.0,594176.0,9599752.0,371163.0,8582296.0,5934955;0,6016049.0,7331971.0,9598438.0,2472716.0,6628727.0,3723887.0,3718417;
0,3897018.0,3882417.0,4839554.0,459639.0,373139.0,8608429.0,5977647;0,7182872.0,2955741.0,3235572.0,8348997.0,6596536.0,3474211.0,3880394;0,3528388.0,8649633.0,594176.0,9599204.0,371856.0,8587586.0,5925866;0,6016049.0,7331971.0,9598438.0,2472716.0,6628727.0,3723887.0,3718417;
0,3897018.0,3882417.0,4839554.0,461119.0,3726355.0,8595893.0,5965594;0,7182872.0,2955741.0,3235572.0,8384363.0,6639571.0,3508774.0,3850465;0,3528388.0,8649633.0,594176.0,9589742.0,3723046.0,8592967.0,5921027;0,6016049.0,7331971.0,9598438.0,2482315.0,6629449.0,3741585.0,3723462;
0,3897018.0,3882417.0,4839554.0,4611187.0,3723781.0,8604531.0,5948601;0,7182872.0,2955741.0,3235572.0,8384363.0,6639571.0,3508774.0,3850465;0,3528388.0,8649633.0,594176.0,9605345.0,3720155.0,8593817.0,5937244;0,6016049.0,7331971.0,9598438.0,2519284.0,6629749.0,3795565.0,3751006;
0,3897018.0,3882417.0,4839554.0,4642383.0,3730547.0,8571844.0,5949436;0,7182872.0,2955741.0,3235572.0,8385731.0,6643194.0,3529202.0,3831909;0,3528388.0,8649633.0,594176.0,9523416.0,3736225.0,8662006.0,589377;0,6016049.0,7331971.0,9598438.0,2519284.0,6629749.0,3795565.0,3751006;
0,3897018.0,3882417.0,4839554.0,4751461.0,3721175.0,844087.0,5949863;0,7182872.0,2955741.0,3235572.0,8385731.0,6643194.0,3529202.0,3831909;0,3528388.0,8649633.0,594176.0,9523416.0,3736225.0,8662006.0,589377;0,6016049.0,7331971.0,9598438.0,2519284.0,6629749.0,3795565.0,3751006;
0,3897018.0,3882417.0,4839554.0,4782918.0,3722367.0,8411418.0,5939785;0,7182872.0,2955741.0,3235572.0,8378547.0,6643549.0,3539064.0,3830476;0,3528388.0,8649633.0,594176.0,9523416.0,3736225.0,8662006.0,589377;0,6016049.0,7331971.0,9598438.0,2518604.0,6628454.0,3787158.0,3754688;
0,3897018.0,3882417.0,4839554.0,4782918.0,3722367.0,8411418.0,5939785;0,7182872.0,2955741.0,3235572.0,8361335.0,6642986.0,3571254.0,3817117;0,3528388.0,8649633.0,594176.0,9470084.0,3802353.0,8660086.0,5903389;0,6016049.0,7331971.0,9598438.0,2518604.0,6628454.0,3787158.0,3754688;
0,3897018.0,3882417.0,4839554.0,4782918.0,3722367.0,8411418.0,5939785;0,7182872.0,2955741.0,3235572.0,8361335.0,6642986.0,3571254.0,3817117;0,3528388.0,8649633.0,594176.0,9470084.0,3802353.0,8660086.0,5903389;0,6016049.0,7331971.0,9598438.0,2518604.0,6628454.0,3787158.0,3754688;
0,3897018.0,3882417.0,4839554.0,4820625.0,3723501.0,8364661.0,5946583;0,7182872.0,2955741.0,3235572.0,8349907.0,6643154.0,3587424.0,381397;0,3528388.0,8649633.0,594176.0,9509817.0,3808675.0,8671213.0,594489;0,6016049.0,7331971.0,9598438.0,2518604.0,6628454.0,3787158.0,3754688;
0,3897018.0,3882417.0,4839554.0,4820625.0,3723501.0,8364661.0,5946583;0,7182872.0,2955741.0,3235572.0,8349907.0,6643154.0,3587424.0,381397;0,3528388.0,8649633.0,594176.0,9509817.0,3808675.0,8671213.0,594489;0,6016049.0,7331971.0,9598438.0,2518374.0,6628023.0,3784356.0,3755915;
0,3897018.0,3882417.0,4839554.0,4910053.0,3731925.0,8258708.0,5959179;0,7182872.0,2955741.0,3235572.0,8349907.0,6643154.0,3587424.0,381397;0,3528388.0,8649633.0,594176.0,9485349.0,3825419.0,8691542.0,5930752;0,6016049.0,7331971.0,9598438.0,2519206.0,6629533.0,3794164.0,3751619;
0,3897018.0,3882417.0,4839554.0,4916793.0,3730319.0,8239065.0,5977069;0,7182872.0,2955741.0,3235572.0,8349907.0,6643154.0,3587424.0,381397;0,3528388.0,8649633.0,594176.0,9495134.0,3814416.0,8684816.0,5948178;0,6016049.0,7331971.0,9598438.0,2519206.0,6629533.0,3794164.0,3751619;
0,3897018.0,3882417.0,4839554.0,4957877.0,3726302.0,8189957.0,5976596;0,7182872.0,2955741.0,3235572.0,8384638.0,6644197.0,3594603.0,3749146;0,3528388.0,8649633.0,594176.0,949774.0,382356.0,8692831.0,5976333;0,6016049.0,7331971.0,9598438.0,2519206.0,6629533.0,3794164.0,3751619;
0,3897018.0,3882417.0,4839554.0,4957877.0,3726302.0,8189957.0,5976596;0,7182872.0,2955741.0,3235572.0,8438109.0,6642568.0,3502874.0,373716;0,3528388.0,8649633.0,594176.0,949774.0,382356.0,8692831.0,5976333;0,6016049.0,7331971.0,9598438.0,2488219.0,6744705.0,3793464.0,3751926;
0,3897018.0,3882417.0,4839554.0,4957877.0,3726302.0,8189957.0,5976596;0,7182872.0,2955741.0,3235572.0,8438109.0,6642568.0,3502874.0,373716;0,3528388.0,8649633.0,594176.0,9456059.0,3806936.0,8690085.0,590391;0,6016049.0,7331971.0,9598438.0,2488219.0,6744705.0,3793464.0,3751926;
0,3897018.0,3882417.0,4839554.0,4957877.0,3726302.0,8189957.0,5976596;0,7182872.0,2955741.0,3235572.0,8438087.0,6644452.0,3567717.0,3672657;0,3528388.0,8649633.0,594176.0,940766.0,3839716.0,8679404.0,5874929;0,6016049.0,7331971.0,9598438.0,2488219.0,6744705.0,3793464.0,3751926;
0,3897018.0,3882417.0,4839554.0,5048386.0,371693.0,807537.0,5985538;0,7182872.0,2955741.0,3235572.0,8488951.0,6644586.0,3536355.0,36532;0,3528388.0,8649633.0,594176.0,9488503.0,3819081.0,8619961.0,5905035;0,6016049.0,7331971.0,9598438.0,2488219.0,6744705.0,3793464.0,3751926;
0,3897018.0,3882417.0,4839554.0,5048386.0,371693.0,807537.0,5985538;0,7182872.0,2955741.0,3235572.0,8506528.0,6646612.0,3542654.0,3618773;0,3528388.0,8649633.0,594176.0,9472598.0,3827446.0,8614638.0,5895606;0,6016049.0,7331971.0,9598438.0,2477388.0,678216.0,3787158.0,3754687;
0,3897018.0,3882417.0,4839554.0,5048386.0,371693.0,807537.0,5985538;0,7182872.0,2955741.0,3235572.0,8506528.0,6646612.0,3542654.0,3618773;0,3528388.0,8649633.0,594176.0,9472598.0,3827446.0,8614638.0,5895606;0,6016049.0,7331971.0,9598438.0,2472094.0,6801105.0,3785407.0,3755454;
0,3897018.0,3882417.0,4839554.0,5048386.0,371693.0,807537.0,5985538;0,7182872.0,2955741.0,3235572.0,8582164.0,6630304.0,3469113.0,3610478;0,3528388.0,8649633.0,594176.0,947144.0,3830497.0,8614409.0,5890915;0,6016049.0,7331971.0,9598438.0,2472094.0,6801105.0,3785407.0,3755454;
0,3897018.0,3882417.0,4839554.0,5110324.0,3715719.0,7999035.0,5993111;0,7182872.0,2955741.0,3235572.0,8634225.0,6627123.0,3439147.0,35713;0,3528388.0,8649633.0,594176.0,9435302.0,3821832.0,8560466.0,5896564;0,6016049.0,7331971.0,9598438.0,2472094.0,6801105.0,3785407.0,3755454;
0,3897018.0,3882417.0,4839554.0,5061057.0,3724182.0,8056369.0,5999894;0,7182872.0,2955741.0,3235572.0,8659003.0,6625637.0,3428996.0,3547481;0,3528388.0,8649633.0,594176.0,9418358.0,3829494.0,8557206.0,588909;0,6016049.0,7331971.0,9598438.0,2472094.0,6801105.0,3785407.0,3755454;
0,3897018.0,3882417.0,4839554.0,5056859.0,3728073.0,8063567.0,5999765;0,7182872.0,2955741.0,3235572.0,867891.0,6624348.0,3413813.0,3533582;0,3528388.0,8649633.0,594176.0,9444429.0,3780105.0,8547046.0,5883394;0,6016049.0,7331971.0,9598438.0,2456194.0,6857936.0,3780152.0,3757755;
0,3897018.0,3882417.0,4839554.0,5056859.0,3728073.0,8063567.0,5999765;0,7182872.0,2955741.0,3235572.0,867891.0,6624348.0,3413813.0,3533582;0,3528388.0,8649633.0,594176.0,9456208.0,3774656.0,8551111.0,5897607;0,6016049.0,7331971.0,9598438.0,2456194.0,6857936.0,3780152.0,3757755;
0,3897018.0,3882417.0,4839554.0,506048.0,3726314.0,8058512.0,5999518;0,7182872.0,2955741.0,3235572.0,867891.0,6624348.0,3413813.0,3533582;0,3528388.0,8649633.0,594176.0,9449074.0,3773649.0,8549956.0,5906308;0,6016049.0,7331971.0,9598438.0,2448537.0,688689.0,3781028.0,3757372;
0,3897018.0,3882417.0,4839554.0,506048.0,3726314.0,8058512.0,5999518;0,7182872.0,2955741.0,3235572.0,8816575.0,662461.0,3213881.0,3582697;0,3528388.0,8649633.0,594176.0,9449074.0,3773649.0,8549956.0,5906308;0,6016049.0,7331971.0,9598438.0,2448537.0,688689.0,3781028.0,3757372;
0,3897018.0,3882417.0,4839554.0,5076643.0,3720102.0,8037243.0,5998067;0,7182872.0,2955741.0,3235572.0,8816575.0,662461.0,3213881.0,3582697;0,3528388.0,8649633.0,594176.0,9449074.0,3773649.0,8549956.0,5906308;0,6016049.0,7331971.0,9598438.0,2425565.0,6973755.0,3783655.0,3756222;
0,3897018.0,3882417.0,4839554.0,5098744.0,3725465.0,8018222.0,5992985;0,7182872.0,2955741.0,3235572.0,8827466.0,6619015.0,3212178.0,3577288;0,3528388.0,8649633.0,594176.0,9438827.0,3779001.0,8545897.0,5890738;0,6016049.0,7331971.0,9598438.0,2425565.0,6973755.0,3783655.0,3756222;
0,3897018.0,3882417.0,4839554.0,5037365.0,3699152.0,8069246.0,5999448;0,7182872.0,2955741.0,3235572.0,8837074.0,6620764.0,324614.0,3576398;0,3528388.0,8649633.0,594176.0,945281.0,3773784.0,8549861.0,5902265;0,6016049.0,7331971.0,9598438.0,2425565.0,6973755.0,3783655.0,3756222;
0,3897018.0,3882417.0,4839554.0,5007637.0,369929.0,810111.0,6003186;0,7182872.0,2955741.0,3235572.0,8837074.0,6620764.0,324614.0,3576398;0,3528388.0,8649633.0,594176.0,9529966.0,3755153.0,8534663.0,5996923;0,6016049.0,7331971.0,9598438.0,2421735.0,6988232.0,3784093.0,375603;
0,3897018.0,3882417.0,4839554.0,5007637.0,369929.0,810111.0,6003186;0,7182872.0,2955741.0,3235572.0,8837074.0,6620764.0,324614.0,3576398;0,3528388.0,8649633.0,594176.0,9524525.0,374466.0,8526816.0,599875;0,6016049.0,7331971.0,9598438.0,2430675.0,6954451.0,3783071.0,3756477;
0,3897018.0,3882417.0,4839554.0,5007637.0,369929.0,810111.0,6003186;0,7182872.0,2955741.0,3235572.0,8837074.0,6620764.0,324614.0,3576398;0,3528388.0,8649633.0,594176.0,951207.0,374857.0,8520048.0,5992994;0,6016049.0,7331971.0,9598438.0,2430675.0,6954451.0,3783071.0,3756477;
0,3897018.0,3882417.0,4839554.0,5007637.0,369929.0,810111.0,6003186;0,7182872.0,2955741.0,3235572.0,8816903.0,6618806.0,3252764.0,358845;0,3528388.0,8649633.0,594176.0,951207.0,374857.0,8520048.0,5992994;0,6016049.0,7331971.0,9598438.0,2430675.0,6954451.0,3783071.0,3756477;
0,3897018.0,3882417.0,4839554.0,5007637.0,369929.0,810111.0,6003186;0,7182872.0,2955741.0,3235572.0,8866038.0,6616909.0,3170274.0,3613319;0,3528388.0,8649633.0,594176.0,9524529.0,374466.0,8526815.0,599875;0,6016049.0,7331971.0,9598438.0,2427483.0,6966515.0,3783436.0,3756317;
0,3897018.0,3882417.0,4839554.0,500825.0,3691163.0,8095803.0,6002951;0,7182872.0,2955741.0,3235572.0,8849843.0,662822.0,3219623.0,3594499;0,3528388.0,8649633.0,594176.0,9517751.0,3741425.0,8513356.0,6002174;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,500825.0,3691163.0,8095803.0,6002951;0,7182872.0,2955741.0,3235572.0,8767202.0,6676961.0,3302242.0,3634807;0,3528388.0,8649633.0,594176.0,9543754.0,3717429.0,8503976.0,6031019;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,4976886.0,3686433.0,8126607.0,6006795;0,7182872.0,2955741.0,3235572.0,8777878.0,6672624.0,3291884.0,363153;0,3528388.0,8649633.0,594176.0,9562195.0,3697641.0,8493595.0,6060257;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,495654.0,3673671.0,8141119.0,6009358;0,7182872.0,2955741.0,3235572.0,8777878.0,6672624.0,3291884.0,363153;0,3528388.0,8649633.0,594176.0,9540977.0,3698176.0,8500721.0,6011813;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,495654.0,3673671.0,8141119.0,6009358;0,7182872.0,2955741.0,3235572.0,8777878.0,6672624.0,3291884.0,363153;0,3528388.0,8649633.0,594176.0,9605938.0,36985.0,8576728.0,6020939;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,4947428.0,3675946.0,8147303.0,6018388;0,7182872.0,2955741.0,3235572.0,8777878.0,6672624.0,3291884.0,363153;0,3528388.0,8649633.0,594176.0,9522253.0,3701356.0,8486165.0,6015064;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,4939352.0,3665644.0,8149353.0,6020359;0,7182872.0,2955741.0,3235572.0,878092.0,6679974.0,3316258.0,3623118;0,3528388.0,8649633.0,594176.0,9522253.0,3701356.0,8486165.0,6015064;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,491965.0,3655112.0,8158798.0,6031094;0,7182872.0,2955741.0,3235572.0,8796675.0,6678222.0,3302192.0,3619932;0,3528388.0,8649633.0,594176.0,9492366.0,3702292.0,8453164.0,6011922;0,6016049.0,7331971.0,9598438.0,2417907.0,7002709.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,491965.0,3655112.0,8158798.0,6031094;0,7182872.0,2955741.0,3235572.0,8784205.0,6681059.0,3308699.0,3628189;0,3528388.0,8649633.0,594176.0,9491574.0,3702441.0,8450111.0,6013305;0,6016049.0,7331971.0,9598438.0,2497703.0,6705379.0,3784823.0,375571;
0,3897018.0,3882417.0,4839554.0,4882017.0,365787.0,8202245.0,6034127;0,7182872.0,2955741.0,3235572.0,8786383.0,6673172.0,3313664.0,3614633;0,3528388.0,8649633.0,594176.0,9504325.0,3701996.0,8467573.0,6001845;0,6016049.0,7331971.0,9598438.0,2497703.0,6705379.0,3784823.0,375571;
0,3897018.0,3882417.0,4839554.0,48741.0,3677979.0,8220348.0,6038851;0,7182872.0,2955741.0,3235572.0,878222.0,6668442.0,331486.0,36131;0,3528388.0,8649633.0,594176.0,9483463.0,3702553.0,8449957.0,5991942;0,6016049.0,7331971.0,9598438.0,2497703.0,6705379.0,3784823.0,375571;
0,3897018.0,3882417.0,4839554.0,489006.0,3673825.0,8198231.0,6040831;0,7182872.0,2955741.0,3235572.0,878222.0,6668442.0,331486.0,36131;0,3528388.0,8649633.0,594176.0,9483463.0,3702553.0,8449957.0,5991942;0,6016049.0,7331971.0,9598438.0,2497703.0,6705379.0,3784823.0,375571;
0,3897018.0,3882417.0,4839554.0,489006.0,3673825.0,8198231.0,6040831;0,7182872.0,2955741.0,3235572.0,878222.0,6668442.0,331486.0,36131;0,3528388.0,8649633.0,594176.0,9483463.0,3702553.0,8449957.0,5991942;0,6016049.0,7331971.0,9598438.0,2539517.0,6549476.0,378475.0,3755742;
0,3897018.0,3882417.0,4839554.0,489006.0,3673825.0,8198231.0,6040831;0,7182872.0,2955741.0,3235572.0,878222.0,6668442.0,331486.0,36131;0,3528388.0,8649633.0,594176.0,9479707.0,3702814.0,84445.0,5980452;0,6016049.0,7331971.0,9598438.0,2539517.0,6549476.0,378475.0,3755742;
0,3897018.0,3882417.0,4839554.0,489006.0,3673825.0,8198231.0,6040831;0,7182872.0,2955741.0,3235572.0,8895122.0,6685436.0,3222971.0,3599175;0,3528388.0,8649633.0,594176.0,9522939.0,3701866.0,8497982.0,5962699;0,6016049.0,7331971.0,9598438.0,2582608.0,6388748.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,489006.0,3673825.0,8198231.0,6040831;0,7182872.0,2955741.0,3235572.0,8885058.0,6688272.0,3239544.0,3595338;0,3528388.0,8649633.0,594176.0,9522939.0,3701866.0,8497982.0,5962699;0,6016049.0,7331971.0,9598438.0,2582608.0,6388748.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,489006.0,3673825.0,8198231.0,6040831;0,7182872.0,2955741.0,3235572.0,8947381.0,6652521.0,3178481.0,3566489;0,3528388.0,8649633.0,594176.0,9521158.0,3702053.0,8499142.0,5956265;0,6016049.0,7331971.0,9598438.0,2664958.0,6081767.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,4895934.0,3684485.0,8195656.0,604394;0,7182872.0,2955741.0,3235572.0,8972175.0,6664046.0,3167385.0,3563252;0,3528388.0,8649633.0,594176.0,9527339.0,3702703.0,8482656.0,5986978;0,6016049.0,7331971.0,9598438.0,2664958.0,6081767.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,4895934.0,3684485.0,8195656.0,604394;0,7182872.0,2955741.0,3235572.0,8945301.0,6655098.0,3150936.0,3599621;0,3528388.0,8649633.0,594176.0,9489468.0,3703535.0,8437025.0,596069;0,6016049.0,7331971.0,9598438.0,2664958.0,6081767.0,3784531.0,3755838;
0,3897018.0,3882417.0,4839554.0,4935896.0,3690538.0,815289.0,6043651;0,7182872.0,2955741.0,3235572.0,8921267.0,6636988.0,3160236.0,3598427;0,3528388.0,8649633.0,594176.0,9472219.0,3703953.0,8420299.0,5950061;0,6016049.0,7331971.0,9598438.0,2652096.0,6081767.0,3753389.0,3755838;
0,3897018.0,3882417.0,4839554.0,4948622.0,3692578.0,8138785.0,6044378;0,7182872.0,2955741.0,3235572.0,8921267.0,6636988.0,3160236.0,3598427;0,3528388.0,8649633.0,594176.0,9482956.0,3703569.0,8425352.0,5955666;0,6016049.0,7331971.0,9598438.0,2652096.0,6081767.0,3753389.0,3755838;
0,3897018.0,3882417.0,4839554.0,5011514.0,3693985.0,813677.0,5937251;0,7182872.0,2955741.0,3235572.0,8921267.0,6636988.0,3160236.0,3598427;0,3528388.0,8649633.0,594176.0,9468189.0,3701113.0,8393218.0,597686;0,6016049.0,7331971.0,9598438.0,2652096.0,6081767.0,3753389.0,3755838;
0,3897018.0,3882417.0,4839554.0,4989424.0,3691097.0,8172528.0,5919197;0,7182872.0,2955741.0,3235572.0,8921267.0,6636988.0,3160236.0,3598427;0,3528388.0,8649633.0,594176.0,9380574.0,3701089.0,8294951.0,5973673;0,6016049.0,7331971.0,9598438.0,2652096.0,6081767.0,3753389.0,3755838;
0,3897018.0,3882417.0,4839554.0,4972813.0,363481.0,8166707.0,5904847;0,7182872.0,2955741.0,3235572.0,8941408.0,6644477.0,313839.0,3604934;0,3528388.0,8649633.0,594176.0,9368072.0,3700825.0,8276265.0,5976821;0,6016049.0,7331971.0,9598438.0,2649524.0,6081767.0,3747161.0,3755838;
0,3897018.0,3882417.0,4839554.0,5083545.0,3642663.0,8075764.0,5857348;0,7182872.0,2955741.0,3235572.0,8945166.0,6652802.0,3133923.0,3612944;0,3528388.0,8649633.0,594176.0,9384843.0,3700298.0,82866.0,5970136;0,6016049.0,7331971.0,9598438.0,2649524.0,6081767.0,3747161.0,3755838;
0,3897018.0,3882417.0,4839554.0,5083545.0,3642663.0,8075764.0,5857348;0,7182872.0,2955741.0,3235572.0,8945166.0,6652802.0,3133923.0,3612944;0,3528388.0,8649633.0,594176.0,9366841.0,3700545.0,826519.0,5962785;0,6016049.0,7331971.0,9598438.0,2649524.0,6081767.0,3747161.0,3755838;
0,3897018.0,3882417.0,4839554.0,5090738.0,3633846.0,811453.0,5775608;0,7182872.0,2955741.0,3235572.0,8945166.0,6652802.0,3133923.0,3612944;0,3528388.0,8649633.0,594176.0,9331388.0,3700705.0,8208593.0,5977373;0,6016049.0,7331971.0,9598438.0,2645665.0,6081767.0,3737818.0,3755838;
0,3897018.0,3882417.0,4839554.0,5090738.0,3633846.0,811453.0,5775608;0,7182872.0,2955741.0,3235572.0,8960589.0,6657511.0,3117169.0,3617028;0,3528388.0,8649633.0,594176.0,9331388.0,3700705.0,8208593.0,5977373;0,6016049.0,7331971.0,9598438.0,2645665.0,6081767.0,3737818.0,3755838;
0,3897018.0,3882417.0,4839554.0,519065.0,3642071.0,8002837.0,57811;0,7182872.0,2955741.0,3235572.0,8960589.0,6657511.0,3117169.0,3617028;0,3528388.0,8649633.0,594176.0,9331388.0,3700705.0,8208593.0,5977373;0,6016049.0,7331971.0,9598438.0,2645665.0,6081767.0,3737818.0,3755838;
0,3897018.0,3882417.0,4839554.0,519065.0,3642071.0,8002837.0,57811;0,7182872.0,2955741.0,3235572.0,8937102.0,6649371.0,3120589.0,3631416;0,3528388.0,8649633.0,594176.0,9310048.0,37007.0,8184294.0,5988371;0,6016049.0,7331971.0,9598438.0,2626373.0,6081767.0,3691105.0,3755838;
0,3897018.0,3882417.0,4839554.0,519065.0,3642071.0,8002837.0,57811;0,7182872.0,2955741.0,3235572.0,8940375.0,6659507.0,3112114.0,3645524;0,3528388.0,8649633.0,594176.0,9310048.0,37007.0,8184294.0,5988371;0,6016049.0,7331971.0,9598438.0,2626373.0,6081767.0,3691105.0,3755838;
0,3897018.0,3882417.0,4839554.0,5215304.0,3724796.0,7954063.0,5786808;0,7182872.0,2955741.0,3235572.0,8956478.0,6650056.0,3108571.0,3623146;0,3528388.0,8649633.0,594176.0,9309273.0,3700777.0,8179511.0,5984095;0,6016049.0,7331971.0,9598438.0,2626373.0,6081767.0,3691105.0,3755838;
0,3897018.0,3882417.0,4839554.0,5215304.0,3724796.0,7954063.0,5786808;0,7182872.0,2955741.0,3235572.0,8863197.0,6617212.0,3110287.0,3688507;0,3528388.0,8649633.0,594176.0,9309273.0,3700777.0,8179511.0,5984095;0,6016049.0,7331971.0,9598438.0,2626373.0,6081767.0,3691105.0,3755838;
0,3897018.0,3882417.0,4839554.0,5240686.0,3727547.0,7939789.0,5754157;0,7182872.0,2955741.0,3235572.0,8796342.0,6574463.0,3121331.0,3710245;0,3528388.0,8649633.0,594176.0,9309273.0,3700777.0,8179511.0,5984095;0,6016049.0,7331971.0,9598438.0,2626373.0,6081767.0,3691105.0,3755838;
0,3897018.0,3882417.0,4839554.0,5240686.0,3727547.0,7939789.0,5754157;0,7182872.0,2955741.0,3235572.0,8796342.0,6574463.0,3121331.0,3710245;0,3528388.0,8649633.0,594176.0,9356002.0,3701398.0,823304.0,5987837;0,6016049.0,7331971.0,9598438.0,2639234.0,6081767.0,3722247.0,3755838;
0,3897018.0,3882417.0,4839554.0,5288833.0,3847646.0,7854212.0,5857633;0,7182872.0,2955741.0,3235572.0,8836183.0,6577433.0,3116651.0,3675123;0,3528388.0,8649633.0,594176.0,9304008.0,3701565.0,8178491.0,5986292;0,6016049.0,7331971.0,9598438.0,2639234.0,6081767.0,3722247.0,3755838;
0,3897018.0,3882417.0,4839554.0,5288833.0,3847646.0,7854212.0,5857633;0,7182872.0,2955741.0,3235572.0,8794511.0,6533127.0,3134573.0,3656774;0,3528388.0,8649633.0,594176.0,9338901.0,3701699.0,8207933.0,5997056;0,6016049.0,7331971.0,9598438.0,2650969.0,6081767.0,375066.0,3755838;
0,3897018.0,3882417.0,4839554.0,5423075.0,3905725.0,7741841.0,5780615;0,7182872.0,2955741.0,3235572.0,87731.0,6527326.0,3142805.0,3665747;0,3528388.0,8649633.0,594176.0,9301228.0,3701773.0,816644.0,5990975;0,6016049.0,7331971.0,9598438.0,2650969.0,6081767.0,375066.0,3755838;
0,3897018.0,3882417.0,4839554.0,5385676.0,3900448.0,7786658.0,5811403;0,7182872.0,2955741.0,3235572.0,8820029.0,6561989.0,3111818.0,368075;0,3528388.0,8649633.0,594176.0,9270197.0,3750784.0,8184262.0,5981673;0,6016049.0,7331971.0,9598438.0,264605.0,6081767.0,3738749.0,3755838;
0,3897018.0,3882417.0,4839554.0,5393153.0,3896617.0,7783285.0,5828656;0,7182872.0,2955741.0,3235572.0,8804841.0,6535255.0,3120443.0,3661354;0,3528388.0,8649633.0,594176.0,9194574.0,3764117.0,8110269.0,5967475;0,6016049.0,7331971.0,9598438.0,2641323.0,6081767.0,3727303.0,3755838;
0,3897018.0,3882417.0,4839554.0,5324679.0,3920042.0,785465.0,5854847;0,7182872.0,2955741.0,3235572.0,8804841.0,6535255.0,3120443.0,3661354;0,3528388.0,8649633.0,594176.0,9139102.0,3776124.0,8062174.0,5947611;0,6016049.0,7331971.0,9598438.0,2665919.0,6081767.0,3786858.0,3755838;
0,3897018.0,3882417.0,4839554.0,5315633.0,3958227.0,7850101.0,5883663;0,7182872.0,2955741.0,3235572.0,8804841.0,6535255.0,3120443.0,3661354;0,3528388.0,8649633.0,594176.0,9137338.0,3776865.0,8060288.0,5949154;0,6016049.0,7331971.0,9598438.0,2714449.0,6081767.0,3904361.0,3755838;
0,3897018.0,3882417.0,4839554.0,5315633.0,3958227.0,7850101.0,5883663;0,7182872.0,2955741.0,3235572.0,8804841.0,6535255.0,3120443.0,3661354;0,3528388.0,8649633.0,594176.0,9096477.0,3814148.0,8049625.0,594846;0,6016049.0,7331971.0,9598438.0,2714449.0,6081767.0,3904361.0,3755838;
0,3897018.0,3882417.0,4839554.0,52923.0,399094.0,7859344.0,5913583;0,7182872.0,2955741.0,3235572.0,8804841.0,6535255.0,3120443.0,3661354;0,3528388.0,8649633.0,594176.0,9082539.0,3820729.0,8043694.0,5948716;0,6016049.0,7331971.0,9598438.0,2714449.0,6081767.0,3904361.0,3755838;
