0,2306471.0,6856749.0,1272168.0,936862.0,2514516.0,6992826.0,09738624.0,55;0,1352799.0,5205253.0,04346085.0,5621468.0,349609.0,5805548.0,2822638.0,3;0,383821.0,7086946.0,2485197.0,9218035.0,3586379.0,6799601.0,2685278.0,75;0,1310093.0,7972066.0,8111974.0,2227954.0,2510975.0,6977999.0,09234817.0,15;0,5352872.0,5563235.0,4566512.0,903362.0,5821711.0,5776375.0,4863528.0,6;0,7140521.0,5999923.0,9989249.0,7528242.0,7665703.0,657403.0,8418698.0,5;0,2992035.0,1768655.0,3256248.0,6376214.0,6490675.0,1948129.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,9071034.0,7962591.0,547188.0,8560359.0,6;0,9631507.0,8490207.0,9260728.0,5970011.0,7687228.0,6621638.0,8374802.0,3;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,936862.0,2514516.0,6992826.0,09738624.0,55;0,1352799.0,5205253.0,04346085.0,5621415.0,3494917.0,5806818.0,2822824.0,35;0,383821.0,7086946.0,2485197.0,9218669.0,3586379.0,6799592.0,2688599.0,8;0,1310093.0,7972066.0,8111974.0,2227954.0,2510975.0,6977999.0,09234817.0,15;0,5352872.0,5563235.0,4566512.0,9257793.0,5734354.0,5814195.0,4698044.0,6;0,7140521.0,5999923.0,9989249.0,7540736.0,7648361.0,6573145.0,8416466.0,75;0,2992035.0,1768655.0,3256248.0,6364095.0,6490675.0,1966794.0,3242993.0,3;0,8105594.0,5564465.0,9156953.0,9073551.0,7961355.0,5483488.0,8563554.0,55;0,9631507.0,8490207.0,9260728.0,5967565.0,7675081.0,6621433.0,8385001.0,25;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,936862.0,2514516.0,6992826.0,09738624.0,55;0,1352799.0,5205253.0,04346085.0,5621415.0,3494917.0,5806818.0,2822824.0,35;0,383821.0,7086946.0,2485197.0,9218669.0,3586379.0,6799592.0,2688599.0,8;0,1310093.0,7972066.0,8111974.0,2223765.0,251131.0,6979336.0,09178858.0,1;0,5352872.0,5563235.0,4566512.0,9257793.0,5734354.0,5814195.0,4698044.0,6;0,7140521.0,5999923.0,9989249.0,7540736.0,7648361.0,6573145.0,8416466.0,75;0,2992035.0,1768655.0,3256248.0,6364095.0,6490675.0,1966794.0,3242993.0,3;0,8105594.0,5564465.0,9156953.0,9064451.0,7959843.0,5484353.0,8567373.0,5;0,9631507.0,8490207.0,9260728.0,5961605.0,7670133.0,661832.0,8384962.0,3;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9392405.0,2514769.0,6993518.0,09993425.0,55;0,1352799.0,5205253.0,04346085.0,5621415.0,3494917.0,5806818.0,2822824.0,35;0,383821.0,7086946.0,2485197.0,9218669.0,3586379.0,6799592.0,2688599.0,8;0,1310093.0,7972066.0,8111974.0,2223765.0,251131.0,6979336.0,09178858.0,1;0,5352872.0,5563235.0,4566512.0,9374511.0,5687063.0,5814763.0,4617638.0,55;0,7140521.0,5999923.0,9989249.0,7538942.0,764909.0,6574203.0,8416052.0,8;0,2992035.0,1768655.0,3256248.0,6385303.0,6490675.0,193413.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,9081244.0,7961629.0,5482425.0,8561432.0,6;0,9631507.0,8490207.0,9260728.0,5942603.0,7643028.0,6606461.0,8399872.0,35;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9392405.0,2514769.0,6993518.0,09993425.0,55;0,1352799.0,5205253.0,04346085.0,5621468.0,349609.0,5805548.0,2822638.0,3;0,383821.0,7086946.0,2485197.0,9218669.0,3586379.0,6799592.0,2688599.0,8;0,1310093.0,7972066.0,8111974.0,2223765.0,251131.0,6979336.0,09178858.0,1;0,5352872.0,5563235.0,4566512.0,9372433.0,5686642.0,5817209.0,4617778.0,5;0,7140521.0,5999923.0,9989249.0,7538942.0,764909.0,6574203.0,8416052.0,8;0,2992035.0,1768655.0,3256248.0,6385303.0,6490675.0,193413.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,9081244.0,7961629.0,5482425.0,8561432.0,6;0,9631507.0,8490207.0,9260728.0,5942603.0,7643028.0,6606461.0,8399872.0,35;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9366364.0,2514391.0,6992589.0,09710734.0,55;0,1352799.0,5205253.0,04346085.0,5621468.0,349609.0,5805548.0,2822638.0,3;0,383821.0,7086946.0,2485197.0,9218669.0,3586379.0,6799592.0,2688599.0,8;0,1310093.0,7972066.0,8111974.0,2223765.0,251131.0,6979336.0,09178858.0,1;0,5352872.0,5563235.0,4566512.0,9370838.0,5685794.0,5790357.0,4618654.0,6;0,7140521.0,5999923.0,9989249.0,7578578.0,7602828.0,6572684.0,841786.0,5;0,2992035.0,1768655.0,3256248.0,6385303.0,6490675.0,193413.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,9078675.0,7968847.0,5481136.0,8563479.0,55;0,9631507.0,8490207.0,9260728.0,5940043.0,7642653.0,6602573.0,8400745.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9317937.0,2513618.0,6990722.0,09165063.0,55;0,1352799.0,5205253.0,04346085.0,5621468.0,349609.0,5805548.0,2822638.0,3;0,383821.0,7086946.0,2485197.0,9218669.0,3586379.0,6799592.0,2688599.0,8;0,1310093.0,7972066.0,8111974.0,2223765.0,251131.0,6979336.0,09178858.0,1;0,5352872.0,5563235.0,4566512.0,9370838.0,5685794.0,5790357.0,4618654.0,6;0,7140521.0,5999923.0,9989249.0,7568809.0,7612052.0,6574318.0,8416625.0,45;0,2992035.0,1768655.0,3256248.0,6385303.0,6490675.0,193413.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,9078675.0,7968847.0,5481136.0,8563479.0,55;0,9631507.0,8490207.0,9260728.0,5940043.0,7642653.0,6602573.0,8400745.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9332159.0,2514507.0,6992384.0,0933721.0,55;0,1352799.0,5205253.0,04346085.0,5621543.0,3497733.0,580377.0,2822379.0,25;0,383821.0,7086946.0,2485197.0,9214292.0,3586379.0,6799673.0,2684733.0,7;0,1310093.0,7972066.0,8111974.0,2223765.0,251131.0,6979336.0,09178858.0,1;0,5352872.0,5563235.0,4566512.0,9370838.0,5685794.0,5790357.0,4618654.0,6;0,7140521.0,5999923.0,9989249.0,7556597.0,7623581.0,657636.0,8415079.0,4;0,2992035.0,1768655.0,3256248.0,6376214.0,6490675.0,1948129.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,9078675.0,7968847.0,5481136.0,8563479.0,55;0,9631507.0,8490207.0,9260728.0,5940043.0,7642653.0,6602573.0,8400745.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9301614.0,2514182.0,6991496.0,09008867.0,8;0,1352799.0,5205253.0,04346085.0,5621543.0,3497733.0,580377.0,2822379.0,25;0,383821.0,7086946.0,2485197.0,9217159.0,358638.0,6799536.0,2670141.0,6;0,1310093.0,7972066.0,8111974.0,2223765.0,251131.0,6979336.0,09178858.0,1;0,5352872.0,5563235.0,4566512.0,9370838.0,5685794.0,5790357.0,4618654.0,6;0,7140521.0,5999923.0,9989249.0,7556597.0,7623581.0,657636.0,8415079.0,4;0,2992035.0,1768655.0,3256248.0,6376214.0,6490675.0,1948129.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,9078675.0,7968847.0,5481136.0,8563479.0,55;0,9631507.0,8490207.0,9260728.0,5940043.0,7642653.0,6602573.0,8400745.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9297792.0,2514111.0,6991333.0,08967054.0,8;0,1352799.0,5205253.0,04346085.0,5621468.0,349609.0,5805548.0,2822638.0,3;0,383821.0,7086946.0,2485197.0,9214956.0,358638.0,6799551.0,2656487.0,5;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,05;0,5352872.0,5563235.0,4566512.0,9366745.0,5685972.0,5796794.0,4618484.0,65;0,7140521.0,5999923.0,9989249.0,7550576.0,7626816.0,6578918.0,8413503.0,45;0,2992035.0,1768655.0,3256248.0,6385303.0,6490675.0,193413.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,9078675.0,7968847.0,5481136.0,8563479.0,55;0,9631507.0,8490207.0,9260728.0,5937769.0,7647424.0,6598755.0,8396114.0,3;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9282836.0,2514167.0,6991259.0,08811934.0,85;0,1352799.0,5205253.0,04346085.0,5621468.0,349609.0,5805548.0,2822638.0,3;0,383821.0,7086946.0,2485197.0,9214956.0,358638.0,6799551.0,2656487.0,5;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,05;0,5352872.0,5563235.0,4566512.0,9364197.0,5685832.0,5797227.0,4618651.0,6;0,7140521.0,5999923.0,9989249.0,7546291.0,7633063.0,6579267.0,8414555.0,4;0,2992035.0,1768655.0,3256248.0,6376214.0,6490675.0,1948129.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,9074816.0,7977515.0,5480679.0,8564166.0,5;0,9631507.0,8490207.0,9260728.0,6021348.0,7643643.0,6595009.0,8554018.0,3;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9269826.0,2514175.0,7005233.0,08813446.0,9;0,1352799.0,5205253.0,04346085.0,5621468.0,349609.0,5805548.0,2822638.0,3;0,383821.0,7086946.0,2485197.0,9237435.0,3586379.0,6799667.0,2728845.0,45;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,9361187.0,5685666.0,579774.0,4618848.0,55;0,7140521.0,5999923.0,9989249.0,7534055.0,7632529.0,6589702.0,8409753.0,3;0,2992035.0,1768655.0,3256248.0,6448927.0,6490675.0,1836138.0,3242993.0,3;0,8105594.0,5564465.0,9156953.0,9074816.0,7977515.0,5480679.0,8564166.0,5;0,9631507.0,8490207.0,9260728.0,6012247.0,7634596.0,6577927.0,8562844.0,45;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9261646.0,2514165.0,7005955.0,08735722.0,85;0,1352799.0,5205253.0,04346085.0,5621095.0,3487875.0,5814437.0,2823934.0,35;0,383821.0,7086946.0,2485197.0,9237435.0,3586379.0,6799667.0,2728845.0,45;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9332476.0,5707561.0,5776253.0,4577265.0,65;0,7140521.0,5999923.0,9989249.0,7527947.0,7638943.0,6590376.0,8409218.0,4;0,2992035.0,1768655.0,3256248.0,6330858.0,6609703.0,1836138.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,9078675.0,7968847.0,5481136.0,8563479.0,55;0,9631507.0,8490207.0,9260728.0,6012247.0,7634596.0,6577927.0,8562844.0,45;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9261646.0,2514165.0,7005955.0,08735722.0,85;0,1352799.0,5205253.0,04346085.0,5621095.0,3487875.0,5814437.0,2823934.0,35;0,383821.0,7086946.0,2485197.0,9237435.0,3586379.0,6799667.0,2728845.0,45;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9320719.0,5711127.0,5773485.0,4570139.0,55;0,7140521.0,5999923.0,9989249.0,7527947.0,7638943.0,6590376.0,8409218.0,4;0,2992035.0,1768655.0,3256248.0,6330858.0,6609703.0,1836138.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,9077207.0,7982231.0,5480134.0,8562605.0,5;0,9631507.0,8490207.0,9260728.0,6012247.0,7634596.0,6577927.0,8562844.0,45;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9261646.0,2514165.0,7005955.0,08735722.0,85;0,1352799.0,5205253.0,04346085.0,5621096.0,3487875.0,5814437.0,2823934.0,25;0,383821.0,7086946.0,2485197.0,9237435.0,3586379.0,6799667.0,2728845.0,45;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,933252.0,5708916.0,5769348.0,4574274.0,6;0,7140521.0,5999923.0,9989249.0,7527947.0,7638943.0,6590376.0,8409218.0,4;0,2992035.0,1768655.0,3256248.0,6313992.0,6626707.0,1836138.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,9077207.0,7982231.0,5480134.0,8562605.0,5;0,9631507.0,8490207.0,9260728.0,6012247.0,7634596.0,6577927.0,8562844.0,45;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,924922.0,2513982.0,700644.0,08609937.0,8;0,1352799.0,5205253.0,04346085.0,5621095.0,3487875.0,5814437.0,2823934.0,4;0,383821.0,7086946.0,2485197.0,9238591.0,3586379.0,6799694.0,2727649.0,4;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,933252.0,5708916.0,5769348.0,4574274.0,6;0,7140521.0,5999923.0,9989249.0,7532811.0,7649067.0,6569987.0,8405452.0,45;0,2992035.0,1768655.0,3256248.0,6313992.0,6626707.0,1836138.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8988732.0,7979873.0,5480407.0,8473583.0,5;0,9631507.0,8490207.0,9260728.0,6012247.0,7634596.0,6577927.0,8562844.0,45;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9255981.0,2514143.0,7007847.0,08695138.0,75;0,1352799.0,5205253.0,04346085.0,5621095.0,3487875.0,5814437.0,2823934.0,4;0,383821.0,7086946.0,2485197.0,9238591.0,3586379.0,6799694.0,2727649.0,4;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9319595.0,571311.0,5764921.0,4565836.0,5;0,7140521.0,5999923.0,9989249.0,7530222.0,7654876.0,6566851.0,8404902.0,4;0,2992035.0,1768655.0,3256248.0,6313992.0,6626707.0,1836138.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,9017136.0,7858998.0,5480704.0,8480598.0,55;0,9631507.0,8490207.0,9260728.0,6012247.0,7634596.0,6577927.0,8562844.0,45;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9267178.0,2514341.0,7009516.0,08829151.0,7;0,1352799.0,5205253.0,04346085.0,5621095.0,3487875.0,5814437.0,2823934.0,3;0,383821.0,7086946.0,2485197.0,9236867.0,3586379.0,6799664.0,2729442.0,35;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9323642.0,5708182.0,5778582.0,4575026.0,6;0,7140521.0,5999923.0,9989249.0,753028.0,7654821.0,6568858.0,8406712.0,5;0,2992035.0,1768655.0,3256248.0,6313992.0,6626707.0,1836138.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8974037.0,7854723.0,5483178.0,8437986.0,55;0,9631507.0,8490207.0,9260728.0,6060253.0,7639602.0,6572776.0,8643816.0,3;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9267178.0,2514341.0,7009516.0,08829151.0,7;0,1352799.0,5205253.0,04346085.0,5621095.0,3487875.0,5814437.0,2823934.0,3;0,383821.0,7086946.0,2485197.0,9236867.0,3586379.0,6799664.0,2729442.0,35;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9323642.0,5708182.0,5778582.0,4575026.0,6;0,7140521.0,5999923.0,9989249.0,7565284.0,7655416.0,6571139.0,8448542.0,55;0,2992035.0,1768655.0,3256248.0,6313992.0,6626707.0,1836138.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8969495.0,7857499.0,5464382.0,8448445.0,6;0,9631507.0,8490207.0,9260728.0,6151618.0,7643383.0,6576521.0,8796644.0,3;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9250854.0,2514175.0,7016305.0,08724666.0,5;0,1352799.0,5205253.0,04346085.0,5621095.0,3487875.0,5814437.0,2823934.0,3;0,383821.0,7086946.0,2485197.0,9238021.0,3586379.0,679951.0,2728069.0,3;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9301472.0,5724037.0,5811541.0,4570291.0,55;0,7140521.0,5999923.0,9989249.0,7570609.0,7654956.0,6569247.0,8452411.0,5;0,2992035.0,1768655.0,3256248.0,6313992.0,6626707.0,1836138.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8955389.0,7841001.0,546526.0,8448929.0,6;0,9631507.0,8490207.0,9260728.0,6185868.0,7645143.0,6577784.0,8839996.0,35;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9250854.0,2514175.0,7016305.0,08724666.0,5;0,1352799.0,5205253.0,04346085.0,5634428.0,3487875.0,5814437.0,2805883.0,45;0,383821.0,7086946.0,2485197.0,9238021.0,3586379.0,679951.0,2728069.0,3;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9301472.0,5724037.0,5811541.0,4570291.0,55;0,7140521.0,5999923.0,9989249.0,7570609.0,7654956.0,6569247.0,8452411.0,5;0,2992035.0,1768655.0,3256248.0,6313992.0,6626707.0,1836138.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8955389.0,7841001.0,546526.0,8448929.0,6;0,9631507.0,8490207.0,9260728.0,6185868.0,7645143.0,6577784.0,8839996.0,35;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9250854.0,2514175.0,7016305.0,08724666.0,5;0,1352799.0,5205253.0,04346085.0,5634428.0,3487875.0,5814437.0,2805883.0,45;0,383821.0,7086946.0,2485197.0,9238021.0,3586379.0,679951.0,2728069.0,3;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9303279.0,5720687.0,5802822.0,4551878.0,6;0,7140521.0,5999923.0,9989249.0,7582003.0,7628803.0,6572758.0,8445098.0,6;0,2992035.0,1768655.0,3256248.0,6330858.0,6609703.0,1836138.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,8942847.0,7841545.0,5462906.0,843772.0,55;0,9631507.0,8490207.0,9260728.0,6193858.0,7646941.0,6580095.0,8843071.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9250854.0,2514175.0,7016305.0,08724666.0,5;0,1352799.0,5205253.0,04346085.0,5634428.0,3487875.0,5814437.0,2805883.0,45;0,383821.0,7086946.0,2485197.0,9231265.0,3586379.0,679952.0,2735214.0,25;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,698335.0,09010982.0,15;0,5352872.0,5563235.0,4566512.0,9303279.0,5720687.0,5802822.0,4551878.0,6;0,7140521.0,5999923.0,9989249.0,7582003.0,7628803.0,6572758.0,8445098.0,6;0,2992035.0,1768655.0,3256248.0,6330858.0,6609703.0,1836138.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,8879846.0,7833692.0,5455544.0,8387384.0,4;0,9631507.0,8490207.0,9260728.0,6193858.0,7646941.0,6580095.0,8843071.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9250854.0,2514175.0,7016305.0,08724666.0,5;0,1352799.0,5205253.0,04346085.0,5636094.0,3487875.0,5814437.0,2803626.0,4;0,383821.0,7086946.0,2485197.0,9234329.0,3586379.0,6799474.0,2731932.0,3;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,9353731.0,5723975.0,5742497.0,4545707.0,55;0,7140521.0,5999923.0,9989249.0,7589239.0,7626631.0,6570337.0,8449118.0,55;0,2992035.0,1768655.0,3256248.0,6330858.0,6609703.0,1836138.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,8879846.0,7833692.0,5455544.0,8387384.0,4;0,9631507.0,8490207.0,9260728.0,6193858.0,7646941.0,6580095.0,8843071.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9266153.0,2514519.0,7023407.0,08955508.0,4;0,1352799.0,5205253.0,04346085.0,5636094.0,3487875.0,5814437.0,2803626.0,4;0,383821.0,7086946.0,2485197.0,9236817.0,358638.0,679943.0,2729259.0,4;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,9353731.0,5723975.0,5742497.0,4545707.0,55;0,7140521.0,5999923.0,9989249.0,7589239.0,7626631.0,6570337.0,8449118.0,55;0,2992035.0,1768655.0,3256248.0,644041.0,6490675.0,180374.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8844149.0,7829019.0,5463169.0,8347115.0,55;0,9631507.0,8490207.0,9260728.0,6193858.0,7646941.0,6580095.0,8843071.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9266153.0,2514519.0,7023407.0,08955508.0,4;0,1352799.0,5205253.0,04346085.0,5636094.0,3487875.0,5814437.0,2803626.0,4;0,383821.0,7086946.0,2485197.0,9214339.0,358638.0,679343.0,274702.0,6;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,9357175.0,5723903.0,5736459.0,4533453.0,55;0,7140521.0,5999923.0,9989249.0,7606933.0,7619617.0,6565435.0,8458343.0,45;0,2992035.0,1768655.0,3256248.0,644041.0,6490675.0,180374.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8844149.0,7829019.0,5463169.0,8347115.0,55;0,9631507.0,8490207.0,9260728.0,6271791.0,7654864.0,6586962.0,8950552.0,35;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9266663.0,2514561.0,7028016.0,09006124.0,35;0,1352799.0,5205253.0,04346085.0,5641094.0,3487875.0,5814437.0,2796857.0,3;0,383821.0,7086946.0,2485197.0,9214621.0,358638.0,6793929.0,274722.0,65;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,9333979.0,5727811.0,5750927.0,4524823.0,5;0,7140521.0,5999923.0,9989249.0,761784.0,7616275.0,6562694.0,8465152.0,4;0,2992035.0,1768655.0,3256248.0,644041.0,6490675.0,180374.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8446391.0,7650287.0,5485561.0,8036535.0,6;0,9631507.0,8490207.0,9260728.0,6302996.0,76568.0,658985.0,8982426.0,25;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9258239.0,2514485.0,7033839.0,08974896.0,3;0,1352799.0,5205253.0,04346085.0,5651094.0,3487875.0,5814437.0,2783318.0,2;0,383821.0,7086946.0,2485197.0,921162.0,3586379.0,6792163.0,2748616.0,65;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,9279285.0,5779204.0,5738127.0,4515145.0,55;0,7140521.0,5999923.0,9989249.0,761784.0,7616275.0,6562694.0,8465152.0,4;0,2992035.0,1768655.0,3256248.0,644041.0,6490675.0,180374.0,3242993.0,35;0,8105594.0,5564465.0,9156953.0,8834847.0,7830225.0,546303.0,8336511.0,55;0,9631507.0,8490207.0,9260728.0,63241.0,7657105.0,6590281.0,9006822.0,35;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9258239.0,2514485.0,7033839.0,08974896.0,3;0,1352799.0,5205253.0,04346085.0,5657093.0,3487875.0,5814437.0,2775195.0,25;0,383821.0,7086946.0,2485197.0,9211435.0,3586379.0,6790741.0,2747392.0,55;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,1;0,5352872.0,5563235.0,4566512.0,9279913.0,5778997.0,5735007.0,450304.0,55;0,7140521.0,5999923.0,9989249.0,7608442.0,7610288.0,6589589.0,8473372.0,35;0,2992035.0,1768655.0,3256248.0,6443859.0,6490675.0,179834.0,3242993.0,45;0,8105594.0,5564465.0,9156953.0,8834847.0,7830225.0,546303.0,8336511.0,55;0,9631507.0,8490207.0,9260728.0,63241.0,7657105.0,6590281.0,9006822.0,35;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9258239.0,2514485.0,7033839.0,08974896.0,3;0,1352799.0,5205253.0,04346085.0,5663949.0,3487875.0,5814437.0,2765912.0,35;0,383821.0,7086946.0,2485197.0,9211435.0,3586379.0,6790741.0,2747392.0,55;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,05;0,5352872.0,5563235.0,4566512.0,9301942.0,5787745.0,5750484.0,4547108.0,65;0,7140521.0,5999923.0,9989249.0,7624511.0,7602.0,6589509.0,8483959.0,3;0,2992035.0,1768655.0,3256248.0,6443859.0,6490675.0,179834.0,3242993.0,45;0,8105594.0,5564465.0,9156953.0,8881469.0,7828467.0,5463053.0,8386074.0,55;0,9631507.0,8490207.0,9260728.0,6327666.0,7656794.0,6589705.0,9011146.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9258239.0,2514485.0,7033839.0,08974896.0,3;0,1352799.0,5205253.0,04346085.0,5676805.0,3487875.0,5814437.0,2748505.0,35;0,383821.0,7086946.0,2485197.0,9211435.0,3586379.0,6790741.0,2747392.0,55;0,1310093.0,7972066.0,8111974.0,2211197.0,2512316.0,6983351.0,09010982.0,05;0,5352872.0,5563235.0,4566512.0,9301942.0,5787745.0,5750484.0,4547108.0,65;0,7140521.0,5999923.0,9989249.0,7624511.0,7602.0,6589509.0,8483959.0,3;0,2992035.0,1768655.0,3256248.0,6443859.0,6490675.0,179834.0,3242993.0,45;0,8105594.0,5564465.0,9156953.0,8881469.0,7828467.0,5463053.0,8386074.0,55;0,9631507.0,8490207.0,9260728.0,6327666.0,7656794.0,6589705.0,9011146.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9258239.0,2514485.0,7033839.0,08974896.0,3;0,1352799.0,5205253.0,04346085.0,5676805.0,3487875.0,5814437.0,2748505.0,35;0,383821.0,7086946.0,2485197.0,9211435.0,3586379.0,6790741.0,2747392.0,55;0,1310093.0,7972066.0,8111974.0,2166814.0,2735961.0,7048208.0,08968025.0,1;0,5352872.0,5563235.0,4566512.0,9298867.0,5787661.0,5756776.0,4541986.0,65;0,7140521.0,5999923.0,9989249.0,7624511.0,7602.0,6589509.0,8483959.0,3;0,2992035.0,1768655.0,3256248.0,6443225.0,6490675.0,1793615.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,8840309.0,7817779.0,5462952.0,8353646.0,55;0,9631507.0,8490207.0,9260728.0,6327666.0,7656794.0,6589705.0,9011146.0,4;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,9258239.0,2514485.0,7033839.0,08974896.0,3;0,1352799.0,5205253.0,04346085.0,5676805.0,3487875.0,5814437.0,2748505.0,35;0,383821.0,7086946.0,2485197.0,9211435.0,3586379.0,6790741.0,2747392.0,55;0,1310093.0,7972066.0,8111974.0,2166814.0,2735961.0,7048208.0,08968025.0,1;0,5352872.0,5563235.0,4566512.0,9298867.0,5787661.0,5756776.0,4541986.0,65;0,7140521.0,5999923.0,9989249.0,7624511.0,7602.0,6589509.0,8483959.0,3;0,2992035.0,1768655.0,3256248.0,6443225.0,6490675.0,1793615.0,3242993.0,4;0,8105594.0,5564465.0,9156953.0,8855345.0,7809572.0,546088.0,8378838.0,5;0,9631507.0,8490207.0,9260728.0,6327666.0,7656794.0,6589705.0,9011146.0,4;2;0,05237143;20;False;
