0,7735144.0,9847288.0,2812696.0,6171205.0,4969875.0,4017231.0,4279303.0,6;0,8234088.0,5370285.0,03304124.0,6651334.0,4412098.0,3606506.0,42837.0,5;0,1616708.0,3838707.0,6013719.0,8764862.0,2856136.0,2804147.0,4664485.0,5333334;0,3127717.0,3883206.0,7411503.0,9427472.0,2946629.0,3999893.0,6624147.0,9333333;0,3293703.0,2611155.0,2047645.0,8316498.0,3755413.0,3398745.0,4725891.0,6333333;0,3576643.0,07723296.0,4926429.0,8566813.0,3320695.0,3133201.0,4463683.0,6666667;0,1040888.0,4690457.0,8270912.0,8736829.0,2706892.0,4090907.0,7071336.1,033333;0,335555.0,3544998.0,8247401.0,9109306.0,277451.0,3918519.0,6965226.1;0,2588376.0,6508247.0,221905.0,8165824.0,352354.0,4752305.0,4668687.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6147519.0,4932655.0,3984988.0,4277186.0,5;0,8234088.0,5370285.0,03304124.0,667676.0,4444403.0,3619959.0,4258612.0,5666667;0,1616708.0,3838707.0,6013719.0,8776958.0,2834012.0,2807607.0,4668833.0,6;0,3127717.0,3883206.0,7411503.0,9418426.0,294883.0,4029067.0,6622158.1;0,3293703.0,2611155.0,2047645.0,8346451.0,3745472.0,3301032.0,4722394.0,5666667;0,3576643.0,07723296.0,4926429.0,8618917.0,331157.0,3037821.0,448213.0,6;0,1040888.0,4690457.0,8270912.0,872049.0,2697681.0,4077921.0,7019806.0,9666666;0,335555.0,3544998.0,8247401.0,9116061.0,276555.0,3878019.0,6972587.0,9;0,2588376.0,6508247.0,221905.0,8161737.0,3521905.0,4734307.0,4665392.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6147519.0,4932655.0,3984988.0,4277186.0,5;0,8234088.0,5370285.0,03304124.0,6591067.0,4284529.0,3555323.0,4291368.0,5333334;0,1616708.0,3838707.0,6013719.0,8776958.0,2834012.0,2807607.0,4668833.0,6;0,3127717.0,3883206.0,7411503.0,9440814.0,2925298.0,4046315.0,6704847.1,133333;0,3293703.0,2611155.0,2047645.0,8346451.0,3745472.0,3301032.0,4722394.0,5666667;0,3576643.0,07723296.0,4926429.0,8605535.0,3336518.0,3063048.0,4481052.0,6;0,1040888.0,4690457.0,8270912.0,8723813.0,2698854.0,4109516.0,7030029.0,9666666;0,335555.0,3544998.0,8247401.0,9116061.0,276555.0,3878019.0,6972587.0,9;0,2588376.0,6508247.0,221905.0,8161737.0,3521905.0,4734307.0,4665392.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6174024.0,4965923.0,4013261.0,4248313.0,5;0,8234088.0,5370285.0,03304124.0,6561761.0,4244831.0,3539774.0,4326409.0,6;0,1616708.0,3838707.0,6013719.0,8782017.0,2824529.0,2815373.0,4673673.0,5333334;0,3127717.0,3883206.0,7411503.0,9414355.0,2922689.0,4036987.0,6672462.1;0,3293703.0,2611155.0,2047645.0,8344294.0,3713776.0,3264262.0,4745536.0,5333334;0,3576643.0,07723296.0,4926429.0,8595406.0,3364713.0,3083582.0,4480779.0,5666667;0,1040888.0,4690457.0,8270912.0,8722106.0,2715593.0,4108415.0,7049361.0,9666666;0,335555.0,3544998.0,8247401.0,9086118.0,2719465.0,3865438.0,6946829.0,6333333;0,2588376.0,6508247.0,221905.0,8161737.0,3521905.0,4734307.0,4665392.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,614901.0,4958326.0,3963578.0,4247528.0,4666667;0,8234088.0,5370285.0,03304124.0,6534688.0,4203298.0,3544509.0,4355293.0,6;0,1616708.0,3838707.0,6013719.0,8748942.0,2877998.0,2805164.0,4629146.0,6333333;0,3127717.0,3883206.0,7411503.0,9448482.0,2890477.0,4051103.0,6737217.0,9666666;0,3293703.0,2611155.0,2047645.0,8402247.0,3691428.0,3152799.0,4679856.0,7;0,3576643.0,07723296.0,4926429.0,8624476.0,3388062.0,3033723.0,4507298.0,8;0,1040888.0,4690457.0,8270912.0,8716258.0,2706665.0,4073151.0,7026863.0,9666666;0,335555.0,3544998.0,8247401.0,910417.0,2659656.0,3880847.0,701421.0,5666667;0,2588376.0,6508247.0,221905.0,8161737.0,3521905.0,4734307.0,4665392.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6187562.0,5047596.0,3990991.0,41981.0,5333334;0,8234088.0,5370285.0,03304124.0,6491096.0,4136992.0,3511901.0,4386558.0,6333333;0,1616708.0,3838707.0,6013719.0,8746666.0,2901136.0,2824293.0,4631914.0,6666667;0,3127717.0,3883206.0,7411503.0,945357.0,285564.0,4052754.0,677748.1,033333;0,3293703.0,2611155.0,2047645.0,8402247.0,3691428.0,3152799.0,4679856.0,7;0,3576643.0,07723296.0,4926429.0,862681.0,3367181.0,3029864.0,4519521.0,8333333;0,1040888.0,4690457.0,8270912.0,8715993.0,2722581.0,4079497.0,70437.0,9666666;0,335555.0,3544998.0,8247401.0,9087658.0,2652061.0,3847171.0,697152.0,5666667;0,2588376.0,6508247.0,221905.0,8161737.0,3521905.0,4734307.0,4665392.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,617952.0,5046685.0,3973925.0,4198841.0,5;0,8234088.0,5370285.0,03304124.0,6571858.0,4260775.0,3560529.0,4323728.0,6333333;0,1616708.0,3838707.0,6013719.0,8735526.0,2901832.0,2828726.0,4593792.0,6333333;0,3127717.0,3883206.0,7411503.0,9482365.0,2798901.0,411238.0,6851056.0,9;0,3293703.0,2611155.0,2047645.0,8402247.0,3691428.0,3152799.0,4679856.0,7;0,3576643.0,07723296.0,4926429.0,8564919.0,3348255.0,3131091.0,4505204.0,7666667;0,1040888.0,4690457.0,8270912.0,87032.0,2728733.0,4100139.0,7004417.0,8666667;0,335555.0,3544998.0,8247401.0,9105425.0,2583595.0,3849697.0,704484.0,6;0,2588376.0,6508247.0,221905.0,816079.0,3564675.0,4744461.0,4664176.0,6333333;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6224229.0,5047183.0,4057678.0,4179178.0,5666667;0,8234088.0,5370285.0,03304124.0,6650497.0,4399624.0,3639805.0,4294504.0,6666667;0,1616708.0,3838707.0,6013719.0,8735526.0,2901832.0,2828726.0,4593792.0,6333333;0,3127717.0,3883206.0,7411503.0,9502586.0,2814153.0,4094866.0,6874736.0,8666667;0,3293703.0,2611155.0,2047645.0,8402247.0,3691428.0,3152799.0,4679856.0,7;0,3576643.0,07723296.0,4926429.0,856575.0,34007.0,3142886.0,4492402.0,7333333;0,1040888.0,4690457.0,8270912.0,870867.0,2730083.0,4103801.0,7019321.0,9;0,335555.0,3544998.0,8247401.0,9110477.0,2559067.0,3869694.0,7061598.0,6333333;0,2588376.0,6508247.0,221905.0,816079.0,3564675.0,4744461.0,4664176.0,6333333;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6251333.0,4969183.0,4145568.0,4172685.0,6333333;0,8234088.0,5370285.0,03304124.0,6626138.0,4397601.0,3620187.0,4338348.0,6;0,1616708.0,3838707.0,6013719.0,87087.0,2924942.0,2831335.0,4542542.0,5666667;0,3127717.0,3883206.0,7411503.0,9508174.0,2781174.0,4141685.0,6926154.0,8333333;0,3293703.0,2611155.0,2047645.0,8402247.0,3691428.0,3152799.0,4679856.0,7;0,3576643.0,07723296.0,4926429.0,8641641.0,3351814.0,3018432.0,4507136.0,7666667;0,1040888.0,4690457.0,8270912.0,8734226.0,2671644.0,4093757.0,7015291.0,8;0,335555.0,3544998.0,8247401.0,9119912.0,2517425.0,3898254.0,7111039.0,5666667;0,2588376.0,6508247.0,221905.0,816532.0,3564306.0,4747108.0,4656151.0,5;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6267034.0,4997332.0,4155617.0,4143263.0,7333333;0,8234088.0,5370285.0,03304124.0,6491631.0,4164726.0,3510423.0,4398652.0,5333334;0,1616708.0,3838707.0,6013719.0,870078.0,2967243.0,2795978.0,4591525.0,7333333;0,3127717.0,3883206.0,7411503.0,9495926.0,2697533.0,4141756.0,697532.0,7666667;0,3293703.0,2611155.0,2047645.0,8481358.0,3730491.0,3066958.0,4554921.0,6666667;0,3576643.0,07723296.0,4926429.0,8642122.0,3360446.0,3022158.0,4502144.0,8666667;0,1040888.0,4690457.0,8270912.0,8712473.0,2704082.0,4066587.0,7004848.0,7333333;0,335555.0,3544998.0,8247401.0,9093884.0,2567701.0,3817394.0,6999543.0,8;0,2588376.0,6508247.0,221905.0,8128368.0,3579634.0,4737416.0,4726893.0,7666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6257439.0,4966917.0,4153247.0,4147818.0,7666667;0,8234088.0,5370285.0,03304124.0,6623724.0,4421469.0,362169.0,4364635.0,6;0,1616708.0,3838707.0,6013719.0,8716743.0,2965407.0,2841333.0,4603416.0,8333333;0,3127717.0,3883206.0,7411503.0,9491804.0,269587.0,416091.0,7010397.0,8;0,3293703.0,2611155.0,2047645.0,8474829.0,3756572.0,3112168.0,455644.0,6;0,3576643.0,07723296.0,4926429.0,865594.0,329963.0,2994476.0,4505274.0,9333333;0,1040888.0,4690457.0,8270912.0,8712473.0,2704082.0,4066587.0,7004848.0,7333333;0,335555.0,3544998.0,8247401.0,9096332.0,2561247.0,3862225.0,7019503.0,9666666;0,2588376.0,6508247.0,221905.0,8147951.0,3564069.0,478201.0,4721989.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,625467.0,4962656.0,4147109.0,4135096.0,7333333;0,8234088.0,5370285.0,03304124.0,6623724.0,4421469.0,362169.0,4364635.0,6;0,1616708.0,3838707.0,6013719.0,8713596.0,2967677.0,2850533.0,4594229.0,8;0,3127717.0,3883206.0,7411503.0,9491804.0,269587.0,416091.0,7010397.0,8;0,3293703.0,2611155.0,2047645.0,8502867.0,3701137.0,2950588.0,45531.0,7333333;0,3576643.0,07723296.0,4926429.0,8653465.0,3308488.0,2999945.0,451077.0,9;0,1040888.0,4690457.0,8270912.0,8751856.0,2641504.0,4093248.0,702863.0,7666667;0,335555.0,3544998.0,8247401.0,9098718.0,2546377.0,3850509.0,7028944.1,033333;0,2588376.0,6508247.0,221905.0,8153848.0,3567697.0,4784732.0,4710002.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6292946.0,4973481.0,4212647.0,4104094.0,5666667;0,8234088.0,5370285.0,03304124.0,6623724.0,4421469.0,362169.0,4364635.0,6;0,1616708.0,3838707.0,6013719.0,8708836.0,2984226.0,2878709.0,4584378.0,8;0,3127717.0,3883206.0,7411503.0,951396.0,2642876.0,4155469.0,7070585.0,7333333;0,3293703.0,2611155.0,2047645.0,8503035.0,3672528.0,2943171.0,4564753.0,6333333;0,3576643.0,07723296.0,4926429.0,8663985.0,3281814.0,297498.0,4508448.0,8666667;0,1040888.0,4690457.0,8270912.0,8798839.0,2633495.0,4089321.0,7167413.0,6666667;0,335555.0,3544998.0,8247401.0,9094722.0,254077.0,385485.0,7027633.1;0,2588376.0,6508247.0,221905.0,8153848.0,3567697.0,4784732.0,4710002.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6292946.0,4973481.0,4212647.0,4104094.0,5666667;0,8234088.0,5370285.0,03304124.0,6623724.0,4421469.0,362169.0,4364635.0,6;0,1616708.0,3838707.0,6013719.0,8707243.0,2984614.0,2876788.0,457956.0,8333333;0,3127717.0,3883206.0,7411503.0,9523486.0,2642569.0,4139847.0,7065898.0,8;0,3293703.0,2611155.0,2047645.0,850596.0,3663721.0,2948474.0,4561111.0,6666667;0,3576643.0,07723296.0,4926429.0,8671452.0,325644.0,2958267.0,4509848.0,9333333;0,1040888.0,4690457.0,8270912.0,8808256.0,2626003.0,4069464.0,7196023.0,6666667;0,335555.0,3544998.0,8247401.0,9112173.0,2557059.0,3845528.0,7039209.1,233333;0,2588376.0,6508247.0,221905.0,8153848.0,3567697.0,4784732.0,4710002.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6331725.0,4985857.0,4278575.0,4082618.0,5333334;0,8234088.0,5370285.0,03304124.0,6648926.0,4467342.0,3615429.0,433871.0,5666667;0,1616708.0,3838707.0,6013719.0,871159.0,2969189.0,290706.0,4564992.0,9;0,3127717.0,3883206.0,7411503.0,952425.0,2636733.0,4143382.0,7066429.0,8333333;0,3293703.0,2611155.0,2047645.0,85131.0,3656528.0,2958908.0,4550227.0,6;0,3576643.0,07723296.0,4926429.0,8671452.0,325644.0,2958267.0,4509848.0,9333333;0,1040888.0,4690457.0,8270912.0,8816189.0,2575411.0,4057593.0,7163956.0,6333333;0,335555.0,3544998.0,8247401.0,9091861.0,2541939.0,3858753.0,7022198.1;0,2588376.0,6508247.0,221905.0,8153848.0,3567697.0,4784732.0,4710002.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6337225.0,4983166.0,4289176.0,4071592.0,5;0,8234088.0,5370285.0,03304124.0,6677833.0,4556103.0,3641188.0,4353336.0,5333334;0,1616708.0,3838707.0,6013719.0,8714484.0,2979851.0,2902921.0,4584634.0,9666666;0,3127717.0,3883206.0,7411503.0,9516226.0,2636257.0,4168504.0,704725.0,8666667;0,3293703.0,2611155.0,2047645.0,8513908.0,3616826.0,296463.0,4548873.0,6333333;0,3576643.0,07723296.0,4926429.0,8650246.0,3249965.0,2990386.0,4536028.0,8333333;0,1040888.0,4690457.0,8270912.0,8819565.0,2588109.0,4070302.0,718565.0,6;0,335555.0,3544998.0,8247401.0,9088455.0,2524217.0,3877652.0,7035676.0,9666666;0,2588376.0,6508247.0,221905.0,8121917.0,3601498.0,4770103.0,4757538.0,6;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6330248.0,5013189.0,4264238.0,4083296.0,5333334;0,8234088.0,5370285.0,03304124.0,6742743.0,4645393.0,3686866.0,4296866.0,5666667;0,1616708.0,3838707.0,6013719.0,8700454.0,3001121.0,2891683.0,4574407.0,9666666;0,3127717.0,3883206.0,7411503.0,9537537.0,2661417.0,4158266.0,7079315.0,9;0,3293703.0,2611155.0,2047645.0,8508729.0,3605319.0,2925318.0,4554909.0,6333333;0,3576643.0,07723296.0,4926429.0,864358.0,3235597.0,300147.0,4543775.0,8333333;0,1040888.0,4690457.0,8270912.0,8831086.0,2565167.0,4068323.0,7183309.0,6666667;0,335555.0,3544998.0,8247401.0,9088455.0,2524217.0,3877652.0,7035676.0,9666666;0,2588376.0,6508247.0,221905.0,8128964.0,3620121.0,4773289.0,4736698.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6341942.0,5040895.0,4269698.0,4062856.0,5666667;0,8234088.0,5370285.0,03304124.0,6835878.0,4806535.0,3837258.0,4268342.0,6;0,1616708.0,3838707.0,6013719.0,8690354.0,3036755.0,2932453.0,456296.1;0,3127717.0,3883206.0,7411503.0,9557132.0,2643979.0,4160703.0,7165737.0,8666667;0,3293703.0,2611155.0,2047645.0,8511944.0,3512565.0,2909905.0,4549814.0,7333333;0,3576643.0,07723296.0,4926429.0,8644976.0,3234074.0,2997336.0,4549945.0,8;0,1040888.0,4690457.0,8270912.0,8844857.0,2549039.0,4084063.0,7176027.0,7;0,335555.0,3544998.0,8247401.0,9088501.0,253921.0,3881042.0,7025865.0,9333333;0,2588376.0,6508247.0,221905.0,8128964.0,3620121.0,4773289.0,4736698.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6341942.0,5040895.0,4269698.0,4062856.0,5666667;0,8234088.0,5370285.0,03304124.0,6853159.0,4824639.0,3846425.0,4249165.0,6333333;0,1616708.0,3838707.0,6013719.0,868555.0,3042006.0,2925493.0,4557225.1,033333;0,3127717.0,3883206.0,7411503.0,9560943.0,2652138.0,4161213.0,7151923.0,9333333;0,3293703.0,2611155.0,2047645.0,8520842.0,3491511.0,2892147.0,4538312.0,7;0,3576643.0,07723296.0,4926429.0,8644257.0,3228674.0,2995397.0,455054.0,7333333;0,1040888.0,4690457.0,8270912.0,8858646.0,2529972.0,4109281.0,7183411.0,7;0,335555.0,3544998.0,8247401.0,9088501.0,253921.0,3881042.0,7025865.0,9333333;0,2588376.0,6508247.0,221905.0,8128964.0,3620121.0,4773289.0,4736698.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6326544.0,4956683.0,4281273.0,4090956.0,5;0,8234088.0,5370285.0,03304124.0,686609.0,4841808.0,3896228.0,4249097.0,6666667;0,1616708.0,3838707.0,6013719.0,8690885.0,3028288.0,2933399.0,4556153.1,066667;0,3127717.0,3883206.0,7411503.0,9536701.0,2639725.0,4193094.0,7110668.1,066667;0,3293703.0,2611155.0,2047645.0,8437629.0,3382576.0,2931952.0,4674802.0,6;0,3576643.0,07723296.0,4926429.0,8698394.0,3150223.0,2900761.0,4527333.0,5666667;0,1040888.0,4690457.0,8270912.0,8873674.0,251358.0,4132476.0,7196935.0,6666667;0,335555.0,3544998.0,8247401.0,9088212.0,2531833.0,3874323.0,7026362.0,9666666;0,2588376.0,6508247.0,221905.0,8128964.0,3620121.0,4773289.0,4736698.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6340399.0,5024638.0,4278202.0,4100841.0,5333334;0,8234088.0,5370285.0,03304124.0,6886764.0,4920472.0,3950501.0,4279396.0,6333333;0,1616708.0,3838707.0,6013719.0,8688461.0,3036493.0,294095.0,4559818.1;0,3127717.0,3883206.0,7411503.0,9553394.0,2679311.0,4191969.0,7076361.0,9666666;0,3293703.0,2611155.0,2047645.0,8413782.0,3390752.0,2933076.0,4709884.0,5333334;0,3576643.0,07723296.0,4926429.0,8736847.0,3150738.0,2829272.0,4512222.0,6333333;0,1040888.0,4690457.0,8270912.0,8894391.0,2466906.0,4181302.0,7180658.0,6333333;0,335555.0,3544998.0,8247401.0,9094357.0,2558668.0,3831329.0,6997384.0,8;0,2588376.0,6508247.0,221905.0,8128964.0,3620121.0,4773289.0,4736698.0,6666667;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6340399.0,5024638.0,4278202.0,4100841.0,5333334;0,8234088.0,5370285.0,03304124.0,6896356.0,4924729.0,3995597.0,4277133.0,6;0,1616708.0,3838707.0,6013719.0,8683462.0,3038245.0,2929145.0,4553891.1,033333;0,3127717.0,3883206.0,7411503.0,9540286.0,2666701.0,420151.0,706762.0,9333333;0,3293703.0,2611155.0,2047645.0,8413782.0,3390752.0,2933076.0,4709884.0,5333334;0,3576643.0,07723296.0,4926429.0,8736847.0,3150738.0,2829272.0,4512222.0,6333333;0,1040888.0,4690457.0,8270912.0,8891736.0,2469287.0,4187959.0,7169693.0,6666667;0,335555.0,3544998.0,8247401.0,9094181.0,2567166.0,3837082.0,6995029.0,7666667;0,2588376.0,6508247.0,221905.0,8120357.0,3617647.0,4768918.0,4753244.0,6333333;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6367462.0,5112002.0,4302615.0,4133954.0,5;0,8234088.0,5370285.0,03304124.0,6878271.0,4881226.0,4005701.0,427943.0,5;0,1616708.0,3838707.0,6013719.0,8689939.0,3041695.0,2930366.0,4573669.1;0,3127717.0,3883206.0,7411503.0,9523944.0,2643375.0,4206179.0,7074287.1;0,3293703.0,2611155.0,2047645.0,8319716.0,3359303.0,3003514.0,4864208.0,5666667;0,3576643.0,07723296.0,4926429.0,8734543.0,3150774.0,282956.0,4505465.0,6;0,1040888.0,4690457.0,8270912.0,8896869.0,2472248.0,4171954.0,7201129.0,7;0,335555.0,3544998.0,8247401.0,9106029.0,2549369.0,3840664.0,7021634.0,7;0,2588376.0,6508247.0,221905.0,812547.0,3623998.0,4750701.0,4725694.0,5333334;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6385928.0,5169625.0,4313988.0,4144561.0,5333334;0,8234088.0,5370285.0,03304124.0,6981763.0,5026809.0,412516.0,4219277.0,6;0,1616708.0,3838707.0,6013719.0,8687897.0,3045295.0,2933369.0,4572278.0,9666666;0,3127717.0,3883206.0,7411503.0,9524577.0,2639968.0,4205862.0,707152.1,033333;0,3293703.0,2611155.0,2047645.0,8305419.0,332826.0,2985234.0,4893195.0,5333334;0,3576643.0,07723296.0,4926429.0,8739888.0,3118979.0,2812611.0,4476571.0,5666667;0,1040888.0,4690457.0,8270912.0,8907774.0,2482974.0,4186101.0,723587.0,6666667;0,335555.0,3544998.0,8247401.0,9105553.0,2547449.0,3849675.0,7029268.0,6333333;0,2588376.0,6508247.0,221905.0,8148601.0,3628304.0,4770085.0,4686735.0,6333333;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6366073.0,5278434.0,4238146.0,4173298.0,5666667;0,8234088.0,5370285.0,03304124.0,6981763.0,5026809.0,412516.0,4219277.0,6;0,1616708.0,3838707.0,6013719.0,8703804.0,3024356.0,3019651.0,4536625.0,6333333;0,3127717.0,3883206.0,7411503.0,9549158.0,2674839.0,4182855.0,7043133.0,9666666;0,3293703.0,2611155.0,2047645.0,8341161.0,3309671.0,2948669.0,4835087.0,6333333;0,3576643.0,07723296.0,4926429.0,8760979.0,3128688.0,2779261.0,4480785.0,6;0,1040888.0,4690457.0,8270912.0,8902806.0,2489857.0,4159253.0,7245213.0,7666667;0,335555.0,3544998.0,8247401.0,9091882.0,2477571.0,3879043.0,7058818.0,5666667;0,2588376.0,6508247.0,221905.0,8159173.0,3617092.0,4811416.0,4702446.0,5;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6342905.0,5284933.0,4201758.0,4220424.0,5666667;0,8234088.0,5370285.0,03304124.0,6979874.0,5018148.0,4134584.0,4217104.0,5666667;0,1616708.0,3838707.0,6013719.0,8685559.0,3028845.0,2951998.0,4527759.0,5666667;0,3127717.0,3883206.0,7411503.0,9549069.0,266886.0,4181164.0,7050239.0,9666666;0,3293703.0,2611155.0,2047645.0,8260409.0,3279838.0,2994095.0,4970783.0,6666667;0,3576643.0,07723296.0,4926429.0,8678442.0,31464.0,2931141.0,4520391.0,6;0,1040888.0,4690457.0,8270912.0,8900825.0,2497273.0,4169376.0,7242284.0,8;0,335555.0,3544998.0,8247401.0,9094636.0,2460977.0,3882156.0,7067311.0,6;0,2588376.0,6508247.0,221905.0,8224826.0,3601906.0,4834472.0,4577538.0,6;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6317775.0,5280709.0,4164856.0,4266554.0,5666667;0,8234088.0,5370285.0,03304124.0,6985536.0,5032802.0,4134935.0,4209578.0,5333334;0,1616708.0,3838707.0,6013719.0,8686593.0,3031028.0,295958.0,4531748.0,5333334;0,3127717.0,3883206.0,7411503.0,9553811.0,2656398.0,4192978.0,7073507.1;0,3293703.0,2611155.0,2047645.0,8257121.0,3236172.0,3015882.0,4971105.0,6;0,3576643.0,07723296.0,4926429.0,8678877.0,31811.0,2937886.0,4542007.0,5333334;0,1040888.0,4690457.0,8270912.0,8887215.0,252299.0,4171515.0,7227678.0,8666667;0,335555.0,3544998.0,8247401.0,9099443.0,2476671.0,3887908.0,7066026.0,6;0,2588376.0,6508247.0,221905.0,8204001.0,3632583.0,4855463.0,4622671.0,6333333;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6334739.0,5342142.0,4168841.0,4267711.0,5333334;0,8234088.0,5370285.0,03304124.0,6991016.0,5046343.0,4148812.0,4230717.0,6333333;0,1616708.0,3838707.0,6013719.0,8677324.0,3047107.0,2966471.0,4522292.0,5;0,3127717.0,3883206.0,7411503.0,955058.0,265926.0,4201182.0,7081807.1;0,3293703.0,2611155.0,2047645.0,8124943.0,3233055.0,322082.0,5097432.0,6333333;0,3576643.0,07723296.0,4926429.0,8757278.0,319727.0,278776.0,4498715.0,6666667;0,1040888.0,4690457.0,8270912.0,8865348.0,2537172.0,4154368.0,7179322.0,7666667;0,335555.0,3544998.0,8247401.0,9129431.0,252821.0,3859033.0,7087414.0,5333334;0,2588376.0,6508247.0,221905.0,8165998.0,3597437.0,4816297.0,4688176.0,7333333;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6334739.0,5342142.0,4168841.0,4267711.0,5333334;0,8234088.0,5370285.0,03304124.0,6991016.0,5046343.0,4148812.0,4230717.0,6333333;0,1616708.0,3838707.0,6013719.0,8667451.0,3056827.0,2932434.0,4524161.0,6333333;0,3127717.0,3883206.0,7411503.0,9556988.0,2676404.0,4199705.0,7083706.0,9666666;0,3293703.0,2611155.0,2047645.0,804651.0,3142936.0,3309422.0,5209967.0,5333334;0,3576643.0,07723296.0,4926429.0,869635.0,3232765.0,2904985.0,4541442.0,7666667;0,1040888.0,4690457.0,8270912.0,8846524.0,2535672.0,413157.0,713659.0,8;0,335555.0,3544998.0,8247401.0,9109579.0,2504426.0,3892612.0,7079804.0,7333333;0,2588376.0,6508247.0,221905.0,8160962.0,3595397.0,4815207.0,4698553.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6333327.0,5355458.0,4164632.0,4280407.0,5333334;0,8234088.0,5370285.0,03304124.0,6991016.0,5046343.0,4148812.0,4230717.0,6333333;0,1616708.0,3838707.0,6013719.0,8665296.0,3073156.0,2888975.0,454816.0,6;0,3127717.0,3883206.0,7411503.0,9554415.0,2668487.0,4201927.0,706893.1,066667;0,3293703.0,2611155.0,2047645.0,7980228.0,3113499.0,3362024.0,5321016.0,5666667;0,3576643.0,07723296.0,4926429.0,8686016.0,3245007.0,2923984.0,4542079.0,7333333;0,1040888.0,4690457.0,8270912.0,8827431.0,2572881.0,4136545.0,7119767.0,8333333;0,335555.0,3544998.0,8247401.0,9108278.0,2527497.0,389719.0,7065523.0,8666667;0,2588376.0,6508247.0,221905.0,8160962.0,3595397.0,4815207.0,4698553.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6320418.0,5419492.0,4115937.0,429736.0,5333334;0,8234088.0,5370285.0,03304124.0,6923395.0,4923347.0,4082108.0,425485.0,6333333;0,1616708.0,3838707.0,6013719.0,8645577.0,3059525.0,2874479.0,4494962.0,6333333;0,3127717.0,3883206.0,7411503.0,9558074.0,2667616.0,4202273.0,708717.1;0,3293703.0,2611155.0,2047645.0,7943896.0,3089568.0,3381574.0,5372835.0,5333334;0,3576643.0,07723296.0,4926429.0,8701187.0,3286854.0,290476.0,4543234.0,7;0,1040888.0,4690457.0,8270912.0,882949.0,2569108.0,4137395.0,7120514.0,8333333;0,335555.0,3544998.0,8247401.0,9108278.0,2527497.0,389719.0,7065523.0,8666667;0,2588376.0,6508247.0,221905.0,8160962.0,3595397.0,4815207.0,4698553.0,7;1;0,1486929;30;0;
0,7735144.0,9847288.0,2812696.0,6320418.0,5419492.0,4115937.0,429736.0,5333334;0,8234088.0,5370285.0,03304124.0,6893589.0,491076.0,4064516.0,4302705.0,5;0,1616708.0,3838707.0,6013719.0,8645577.0,3059525.0,2874479.0,4494962.0,6333333;0,3127717.0,3883206.0,7411503.0,9496287.0,2750959.0,4215326.0,6992549.1,066667;0,3293703.0,2611155.0,2047645.0,7999822.0,3105237.0,3346673.0,5306802.0,7;0,3576643.0,07723296.0,4926429.0,8722516.0,325925.0,2865515.0,4546655.0,7;0,1040888.0,4690457.0,8270912.0,8810329.0,2609958.0,4142038.0,711916.0,8666667;0,335555.0,3544998.0,8247401.0,9115956.0,2551478.0,3890834.0,7062501.0,8333333;0,2588376.0,6508247.0,221905.0,8157401.0,3598409.0,4804088.0,4698472.0,6333333;1;0,1486929;30;0;
